Fecha,Atributo,Valor
01/02/2018 00:00,Cabanillas,139.5
01/03/2018 00:00,Cabanillas,183.5
01/04/2018 00:00,Cabanillas,43.7
01/05/2018 00:00,Cabanillas,5.7
01/06/2018 00:00,Cabanillas,13.3
01/07/2018 00:00,Cabanillas,25.6
01/08/2018 00:00,Cabanillas,0.8
01/09/2018 00:00,Cabanillas,0
01/10/2018 00:00,Cabanillas,39.1
01/11/2018 00:00,Cabanillas,63.3
01/12/2018 00:00,Cabanillas,118.4
01/01/2019 00:00,Cabanillas,93.2
01/02/2019 00:00,Cabanillas,135.4
01/03/2019 00:00,Cabanillas,64.8
01/04/2019 00:00,Cabanillas,57.5
01/05/2019 00:00,Cabanillas,14.1
01/06/2019 00:00,Cabanillas,0.6
01/07/2019 00:00,Cabanillas,5.5
01/08/2019 00:00,Cabanillas,0
01/09/2019 00:00,Cabanillas,15.1
01/10/2019 00:00,Cabanillas,41.2
01/11/2019 00:00,Cabanillas,70.7
01/12/2019 00:00,Cabanillas,100.1
01/01/2020 00:00,Cabanillas,114.1
01/02/2020 00:00,Cabanillas,172.4
01/03/2020 00:00,Cabanillas,0
01/04/2020 00:00,Cabanillas,31.3
01/05/2020 00:00,Cabanillas,7.1
01/06/2020 00:00,Cabanillas,0
01/07/2020 00:00,Cabanillas,0
01/08/2020 00:00,Cabanillas,0
01/09/2020 00:00,Cabanillas,30.8
01/10/2020 00:00,Cabanillas,68.7
01/11/2020 00:00,Cabanillas,18.9
01/12/2020 00:00,Cabanillas,203.3
01/01/2021 00:00,Cabanillas,220.7
01/02/2021 00:00,Cabanillas,81.2
01/03/2021 00:00,Cabanillas,155.2
01/04/2021 00:00,Cabanillas,53.6
01/05/2021 00:00,Cabanillas,17.5
01/06/2021 00:00,Cabanillas,1.1
01/07/2021 00:00,Cabanillas,0
01/08/2021 00:00,Cabanillas,5.7
01/09/2021 00:00,Cabanillas,34
01/10/2021 00:00,Cabanillas,80
01/11/2021 00:00,Cabanillas,67.6
01/12/2021 00:00,Cabanillas,122.1
01/01/2022 00:00,Cabanillas,215.8
01/02/2022 00:00,Cabanillas,104.5
01/03/2022 00:00,Cabanillas,112.2
01/04/2022 00:00,Cabanillas,49.1
01/05/2022 00:00,Cabanillas,0
01/06/2022 00:00,Cabanillas,0.6
01/07/2022 00:00,Cabanillas,1.1
01/08/2022 00:00,Cabanillas,0
01/09/2022 00:00,Cabanillas,0.8
01/10/2022 00:00,Cabanillas,18.9
01/11/2022 00:00,Cabanillas,16.4
01/12/2022 00:00,Cabanillas,56.9
01/01/2023 00:00,Cabanillas,47.8
01/02/2023 00:00,Cabanillas,105.5
01/03/2023 00:00,Cabanillas,107
01/04/2023 00:00,Cabanillas,24
01/05/2023 00:00,Cabanillas,24.8
01/06/2023 00:00,Cabanillas,0
01/07/2023 00:00,Cabanillas,6.1
01/08/2023 00:00,Cabanillas,0
01/09/2023 00:00,Cabanillas,0.2
01/10/2023 00:00,Cabanillas,26.6
01/11/2023 00:00,Cabanillas,99.1
01/12/2023 00:00,Cabanillas,118.2
01/01/2024 00:00,Cabanillas,138.1
01/02/2024 00:00,Cabanillas,95.2
01/03/2024 00:00,Cabanillas,107.2
01/04/2024 00:00,Cabanillas,21.7
01/05/2024 00:00,Cabanillas,12.6
01/06/2024 00:00,Cabanillas,0.7
01/07/2024 00:00,Cabanillas,0
01/08/2024 00:00,Cabanillas,0
01/09/2024 00:00,Cabanillas,13.3
01/10/2024 00:00,Cabanillas,6
01/11/2024 00:00,Cabanillas,75.8
01/12/2024 00:00,Cabanillas,65.4
01/01/1964 00:00,Capachica,114.2
01/02/1964 00:00,Capachica,182.2
01/03/1964 00:00,Capachica,363.8
01/04/1964 00:00,Capachica,108.4
01/05/1964 00:00,Capachica,67.6
01/06/1964 00:00,Capachica,0
01/07/1964 00:00,Capachica,0
01/08/1964 00:00,Capachica,4
01/09/1964 00:00,Capachica,38.4
01/10/1964 00:00,Capachica,29.66628069
01/11/1964 00:00,Capachica,103.4
01/12/1964 00:00,Capachica,117.8
01/01/1965 00:00,Capachica,213.3
01/02/1965 00:00,Capachica,187.8
01/03/1965 00:00,Capachica,248.2
01/04/1965 00:00,Capachica,113.8
01/05/1965 00:00,Capachica,5.779321351
01/06/1965 00:00,Capachica,0
01/07/1965 00:00,Capachica,5
01/08/1965 00:00,Capachica,0
01/09/1965 00:00,Capachica,12.80849254
01/10/1965 00:00,Capachica,24.4
01/11/1965 00:00,Capachica,39.3
01/12/1965 00:00,Capachica,190.4
01/01/1966 00:00,Capachica,53.5
01/02/1966 00:00,Capachica,103.8
01/03/1966 00:00,Capachica,49.4
01/04/1966 00:00,Capachica,5.7
01/05/1966 00:00,Capachica,54.6
01/06/1966 00:00,Capachica,0
01/07/1966 00:00,Capachica,0.9
01/08/1966 00:00,Capachica,0
01/09/1966 00:00,Capachica,16.3
01/10/1966 00:00,Capachica,29.4
01/11/1966 00:00,Capachica,67.02887799
01/12/1966 00:00,Capachica,99.4
01/01/1967 00:00,Capachica,49.2
01/02/1967 00:00,Capachica,119.0948749
01/03/1967 00:00,Capachica,217.5
01/04/1967 00:00,Capachica,36.4
01/05/1967 00:00,Capachica,17.78694331
01/06/1967 00:00,Capachica,1
01/07/1967 00:00,Capachica,8.8
01/08/1967 00:00,Capachica,20.4
01/09/1967 00:00,Capachica,61.14348365
01/10/1967 00:00,Capachica,53.81899585
01/11/1967 00:00,Capachica,34.1
01/12/1967 00:00,Capachica,143.9
01/01/1968 00:00,Capachica,104.8
01/02/1968 00:00,Capachica,178.9
01/03/1968 00:00,Capachica,192.3
01/04/1968 00:00,Capachica,42.9
01/05/1968 00:00,Capachica,21.4
01/06/1968 00:00,Capachica,17.7
01/07/1968 00:00,Capachica,1.8
01/08/1968 00:00,Capachica,2.1
01/09/1968 00:00,Capachica,35
01/10/1968 00:00,Capachica,30.1815558
01/11/1968 00:00,Capachica,151.2
01/12/1968 00:00,Capachica,62
01/01/1969 00:00,Capachica,142.5
01/02/1969 00:00,Capachica,92.4
01/03/1969 00:00,Capachica,98.3
01/04/1969 00:00,Capachica,33.3
01/05/1969 00:00,Capachica,0
01/06/1969 00:00,Capachica,0.4
01/07/1969 00:00,Capachica,23.1
01/08/1969 00:00,Capachica,0.7
01/09/1969 00:00,Capachica,9.4
01/10/1969 00:00,Capachica,14
01/11/1969 00:00,Capachica,34.8
01/12/1969 00:00,Capachica,35.8
01/01/1970 00:00,Capachica,148.3
01/02/1970 00:00,Capachica,80.4
01/03/1970 00:00,Capachica,121.6
01/04/1970 00:00,Capachica,58.2
01/05/1970 00:00,Capachica,14.1
01/06/1970 00:00,Capachica,0.2
01/07/1970 00:00,Capachica,0
01/08/1970 00:00,Capachica,2.6
01/09/1970 00:00,Capachica,27.7
01/10/1970 00:00,Capachica,21.6
01/11/1970 00:00,Capachica,30.7
01/12/1970 00:00,Capachica,101.2
01/01/1971 00:00,Capachica,130.1
01/02/1971 00:00,Capachica,220.4
01/03/1971 00:00,Capachica,65.4
01/04/1971 00:00,Capachica,54.3
01/05/1971 00:00,Capachica,0.5
01/06/1971 00:00,Capachica,0
01/07/1971 00:00,Capachica,0
01/08/1971 00:00,Capachica,4.1
01/09/1971 00:00,Capachica,0.2
01/10/1971 00:00,Capachica,31.4
01/11/1971 00:00,Capachica,69.7
01/12/1971 00:00,Capachica,51.7
01/01/1972 00:00,Capachica,236.1
01/02/1972 00:00,Capachica,100.4
01/03/1972 00:00,Capachica,120.4
01/04/1972 00:00,Capachica,2.7
01/05/1972 00:00,Capachica,0.9
01/06/1972 00:00,Capachica,0
01/07/1972 00:00,Capachica,0.2
01/08/1972 00:00,Capachica,2
01/09/1972 00:00,Capachica,12.4
01/10/1972 00:00,Capachica,12.6
01/11/1972 00:00,Capachica,44.1
01/12/1972 00:00,Capachica,119.1
01/01/1973 00:00,Capachica,192.4
01/02/1973 00:00,Capachica,150.3
01/03/1973 00:00,Capachica,159.9
01/04/1973 00:00,Capachica,60.8
01/05/1973 00:00,Capachica,16.7
01/06/1973 00:00,Capachica,5
01/07/1973 00:00,Capachica,15.1
01/08/1973 00:00,Capachica,8.1
01/09/1973 00:00,Capachica,48.1
01/10/1973 00:00,Capachica,37.6
01/11/1973 00:00,Capachica,41.5
01/12/1973 00:00,Capachica,41.7
01/01/1974 00:00,Capachica,238.3
01/02/1974 00:00,Capachica,200.9
01/03/1974 00:00,Capachica,85.7
01/04/1974 00:00,Capachica,45.6
01/05/1974 00:00,Capachica,0
01/06/1974 00:00,Capachica,8.1
01/07/1974 00:00,Capachica,10.7
01/08/1974 00:00,Capachica,33.8
01/09/1974 00:00,Capachica,25.4
01/10/1974 00:00,Capachica,42.2
01/11/1974 00:00,Capachica,31.8
01/12/1974 00:00,Capachica,71.9
01/01/1975 00:00,Capachica,191.6
01/02/1975 00:00,Capachica,216.1
01/03/1975 00:00,Capachica,126.7
01/04/1975 00:00,Capachica,30.8
01/05/1975 00:00,Capachica,32.8
01/06/1975 00:00,Capachica,8
01/07/1975 00:00,Capachica,0
01/08/1975 00:00,Capachica,0.7
01/09/1975 00:00,Capachica,41.4
01/10/1975 00:00,Capachica,54.3
01/11/1975 00:00,Capachica,26.4
01/12/1975 00:00,Capachica,242.1
01/01/1976 00:00,Capachica,203.8
01/02/1976 00:00,Capachica,152.4
01/03/1976 00:00,Capachica,96.9
01/04/1976 00:00,Capachica,24.7
01/05/1976 00:00,Capachica,21
01/06/1976 00:00,Capachica,2.9
01/07/1976 00:00,Capachica,0.2
01/08/1976 00:00,Capachica,6.7
01/09/1976 00:00,Capachica,49
01/10/1976 00:00,Capachica,3.3
01/11/1976 00:00,Capachica,0
01/12/1976 00:00,Capachica,111.8
01/01/1977 00:00,Capachica,83.7
01/02/1977 00:00,Capachica,260.4
01/03/1977 00:00,Capachica,156.6
01/04/1977 00:00,Capachica,9.6
01/05/1977 00:00,Capachica,4
01/06/1977 00:00,Capachica,0
01/07/1977 00:00,Capachica,0.8
01/08/1977 00:00,Capachica,0
01/09/1977 00:00,Capachica,30.6
01/10/1977 00:00,Capachica,55.4
01/11/1977 00:00,Capachica,72.2
01/12/1977 00:00,Capachica,117
01/01/1978 00:00,Capachica,172.9
01/02/1978 00:00,Capachica,116.7
01/03/1978 00:00,Capachica,91.4
01/04/1978 00:00,Capachica,23.1
01/05/1978 00:00,Capachica,0
01/06/1978 00:00,Capachica,4.2
01/07/1978 00:00,Capachica,4.3
01/08/1978 00:00,Capachica,4.650534305
01/09/1978 00:00,Capachica,17.81845833
01/10/1978 00:00,Capachica,25.88542659
01/11/1978 00:00,Capachica,163
01/12/1978 00:00,Capachica,197.5
01/01/1979 00:00,Capachica,174.5
01/02/1979 00:00,Capachica,66.3
01/03/1979 00:00,Capachica,180.8
01/04/1979 00:00,Capachica,52.4
01/05/1979 00:00,Capachica,4
01/06/1979 00:00,Capachica,0
01/07/1979 00:00,Capachica,3.206913707
01/08/1979 00:00,Capachica,7.6
01/09/1979 00:00,Capachica,4.668508959
01/10/1979 00:00,Capachica,44.08716142
01/11/1979 00:00,Capachica,60.67768066
01/12/1979 00:00,Capachica,147.1208364
01/01/1980 00:00,Capachica,89.04889056
01/02/1980 00:00,Capachica,40.5
01/03/1980 00:00,Capachica,77.9
01/04/1980 00:00,Capachica,2.2
01/05/1980 00:00,Capachica,0
01/06/1980 00:00,Capachica,2.856130847
01/07/1980 00:00,Capachica,0
01/08/1980 00:00,Capachica,9
01/09/1980 00:00,Capachica,16.7
01/10/1980 00:00,Capachica,71.01475972
01/11/1980 00:00,Capachica,79.42836697
01/12/1980 00:00,Capachica,61.11725757
01/01/1981 00:00,Capachica,151.3669958
01/02/1981 00:00,Capachica,162.7718945
01/03/1981 00:00,Capachica,167.934404
01/04/1981 00:00,Capachica,59.08866126
01/05/1981 00:00,Capachica,2.856130847
01/06/1981 00:00,Capachica,2.856130847
01/07/1981 00:00,Capachica,3.440768948
01/08/1981 00:00,Capachica,30.28085858
01/09/1981 00:00,Capachica,32.71784348
01/10/1981 00:00,Capachica,31.23342917
01/11/1981 00:00,Capachica,56.0138266
01/12/1981 00:00,Capachica,94.69172089
01/01/1982 00:00,Capachica,107.7439153
01/02/1982 00:00,Capachica,85.76038674
01/03/1982 00:00,Capachica,105.5025708
01/04/1982 00:00,Capachica,90.76940643
01/05/1982 00:00,Capachica,5.779321351
01/06/1982 00:00,Capachica,4.722485703
01/07/1982 00:00,Capachica,4.317726099
01/08/1982 00:00,Capachica,8.527146815
01/09/1982 00:00,Capachica,75.71781121
01/10/1982 00:00,Capachica,67.76377856
01/11/1982 00:00,Capachica,92.50484115
01/12/1982 00:00,Capachica,37.08138425
01/01/1983 00:00,Capachica,29.92536291
01/02/1983 00:00,Capachica,162.0373539
01/03/1983 00:00,Capachica,19.80174081
01/04/1983 00:00,Capachica,10.74879799
01/05/1983 00:00,Capachica,8.090924967
01/06/1983 00:00,Capachica,6.800207689
01/07/1983 00:00,Capachica,2.856130847
01/08/1983 00:00,Capachica,6.917135309
01/09/1983 00:00,Capachica,23.31859633
01/10/1983 00:00,Capachica,34.421195
01/11/1983 00:00,Capachica,34.81155893
01/12/1983 00:00,Capachica,70.48146013
01/01/1984 00:00,Capachica,208.4856142
01/02/1984 00:00,Capachica,219.5501616
01/03/1984 00:00,Capachica,151.2377507
01/04/1984 00:00,Capachica,68.85012207
01/05/1984 00:00,Capachica,26.14353803
01/06/1984 00:00,Capachica,2.856130847
01/07/1984 00:00,Capachica,0
01/08/1984 00:00,Capachica,0
01/09/1984 00:00,Capachica,0
01/10/1984 00:00,Capachica,39.2
01/11/1984 00:00,Capachica,81.9
01/12/1984 00:00,Capachica,78
01/01/1985 00:00,Capachica,116.6
01/02/1985 00:00,Capachica,126.7
01/03/1985 00:00,Capachica,93.4
01/04/1985 00:00,Capachica,84.9
01/05/1985 00:00,Capachica,41
01/06/1985 00:00,Capachica,18.1
01/07/1985 00:00,Capachica,4.8
01/08/1985 00:00,Capachica,0
01/09/1985 00:00,Capachica,3.5
01/10/1985 00:00,Capachica,83.1
01/11/1985 00:00,Capachica,166.7
01/12/1985 00:00,Capachica,216.6
01/01/1986 00:00,Capachica,326.1
01/02/1986 00:00,Capachica,295.2
01/03/1986 00:00,Capachica,164.7
01/04/1986 00:00,Capachica,131
01/05/1986 00:00,Capachica,0.4
01/06/1986 00:00,Capachica,0
01/07/1986 00:00,Capachica,0
01/08/1986 00:00,Capachica,14.9
01/09/1986 00:00,Capachica,37.1
01/10/1986 00:00,Capachica,20.2
01/11/1986 00:00,Capachica,49
01/12/1986 00:00,Capachica,123
01/01/1987 00:00,Capachica,233.4
01/02/1987 00:00,Capachica,18.9
01/03/1987 00:00,Capachica,74.8
01/04/1987 00:00,Capachica,19.2
01/05/1987 00:00,Capachica,2.2
01/06/1987 00:00,Capachica,14.6
01/07/1987 00:00,Capachica,19.4
01/08/1987 00:00,Capachica,0
01/09/1987 00:00,Capachica,28.4
01/10/1987 00:00,Capachica,28.5
01/11/1987 00:00,Capachica,24
01/12/1987 00:00,Capachica,32.6
01/01/1988 00:00,Capachica,110
01/02/1988 00:00,Capachica,167.2
01/03/1988 00:00,Capachica,171.2
01/04/1988 00:00,Capachica,106.3428904
01/05/1988 00:00,Capachica,26.8
01/06/1988 00:00,Capachica,0
01/07/1988 00:00,Capachica,2.5
01/08/1988 00:00,Capachica,0
01/09/1988 00:00,Capachica,12.58185883
01/10/1988 00:00,Capachica,59.54791023
01/11/1988 00:00,Capachica,4.342922283
01/12/1988 00:00,Capachica,159.5826585
01/01/1989 00:00,Capachica,248.3
01/02/1989 00:00,Capachica,179.3
01/03/1989 00:00,Capachica,244.4
01/04/1989 00:00,Capachica,29.6
01/05/1989 00:00,Capachica,0
01/06/1989 00:00,Capachica,5.007609614
01/07/1989 00:00,Capachica,3.266280209
01/08/1989 00:00,Capachica,8.174558572
01/09/1989 00:00,Capachica,7.696944877
01/10/1989 00:00,Capachica,31.4
01/11/1989 00:00,Capachica,66.4
01/12/1989 00:00,Capachica,123.4
01/01/1990 00:00,Capachica,215.7
01/02/1990 00:00,Capachica,87
01/03/1990 00:00,Capachica,47.9
01/04/1990 00:00,Capachica,94.6
01/05/1990 00:00,Capachica,11.2
01/06/1990 00:00,Capachica,40.8
01/07/1990 00:00,Capachica,0
01/08/1990 00:00,Capachica,31.5
01/09/1990 00:00,Capachica,12.3
01/10/1990 00:00,Capachica,74.5
01/11/1990 00:00,Capachica,54.7
01/12/1990 00:00,Capachica,159.9
01/01/1991 00:00,Capachica,122.7
01/02/1991 00:00,Capachica,113.1
01/03/1991 00:00,Capachica,227.6
01/04/1991 00:00,Capachica,68.20334108
01/05/1991 00:00,Capachica,18.29516933
01/06/1991 00:00,Capachica,38
01/07/1991 00:00,Capachica,0.5
01/08/1991 00:00,Capachica,0
01/09/1991 00:00,Capachica,11.5
01/10/1991 00:00,Capachica,62.5
01/11/1991 00:00,Capachica,74.5
01/12/1991 00:00,Capachica,103
01/01/1992 00:00,Capachica,157.7
01/02/1992 00:00,Capachica,145
01/03/1992 00:00,Capachica,32.5
01/04/1992 00:00,Capachica,51
01/05/1992 00:00,Capachica,0
01/06/1992 00:00,Capachica,6
01/07/1992 00:00,Capachica,5
01/08/1992 00:00,Capachica,70
01/09/1992 00:00,Capachica,0.5
01/10/1992 00:00,Capachica,40.5
01/11/1992 00:00,Capachica,89
01/12/1992 00:00,Capachica,49
01/01/1993 00:00,Capachica,284
01/02/1993 00:00,Capachica,123.5
01/03/1993 00:00,Capachica,293
01/04/1993 00:00,Capachica,39
01/05/1993 00:00,Capachica,1
01/06/1993 00:00,Capachica,0.5
01/07/1993 00:00,Capachica,0
01/08/1993 00:00,Capachica,38.7
01/09/1993 00:00,Capachica,25.3
01/10/1993 00:00,Capachica,34
01/11/1993 00:00,Capachica,124.8
01/12/1993 00:00,Capachica,159.5
01/01/1994 00:00,Capachica,300
01/02/1994 00:00,Capachica,308.3
01/03/1994 00:00,Capachica,179
01/04/1994 00:00,Capachica,120.8
01/05/1994 00:00,Capachica,4.5
01/06/1994 00:00,Capachica,0
01/07/1994 00:00,Capachica,2.7
01/08/1994 00:00,Capachica,4.5
01/09/1994 00:00,Capachica,5.5
01/10/1994 00:00,Capachica,15.3
01/11/1994 00:00,Capachica,38.8
01/12/1994 00:00,Capachica,139.6
01/01/1995 00:00,Capachica,140.2
01/02/1995 00:00,Capachica,141.7
01/03/1995 00:00,Capachica,150.3
01/04/1995 00:00,Capachica,1.8
01/05/1995 00:00,Capachica,8.4
01/06/1995 00:00,Capachica,0
01/07/1995 00:00,Capachica,0.5
01/08/1995 00:00,Capachica,4.5
01/09/1995 00:00,Capachica,18.2
01/10/1995 00:00,Capachica,15.9
01/11/1995 00:00,Capachica,40.7
01/12/1995 00:00,Capachica,133
01/01/1996 00:00,Capachica,244.9
01/02/1996 00:00,Capachica,111.3
01/03/1996 00:00,Capachica,47.1
01/04/1996 00:00,Capachica,34.5
01/05/1996 00:00,Capachica,14.9
01/06/1996 00:00,Capachica,0
01/07/1996 00:00,Capachica,4.4
01/08/1996 00:00,Capachica,25.5
01/09/1996 00:00,Capachica,5.6
01/10/1996 00:00,Capachica,22
01/11/1996 00:00,Capachica,70.4
01/12/1996 00:00,Capachica,88.8
01/01/1997 00:00,Capachica,255.3
01/02/1997 00:00,Capachica,217.4
01/03/1997 00:00,Capachica,132.2
01/04/1997 00:00,Capachica,79.4
01/05/1997 00:00,Capachica,2.5
01/06/1997 00:00,Capachica,0
01/07/1997 00:00,Capachica,0
01/08/1997 00:00,Capachica,22.9
01/09/1997 00:00,Capachica,59.3
01/10/1997 00:00,Capachica,35.6
01/11/1997 00:00,Capachica,103.1
01/12/1997 00:00,Capachica,38
01/01/1998 00:00,Capachica,102.2
01/02/1998 00:00,Capachica,124.5
01/03/1998 00:00,Capachica,136.4
01/04/1998 00:00,Capachica,36.2
01/05/1998 00:00,Capachica,0
01/06/1998 00:00,Capachica,8.2
01/07/1998 00:00,Capachica,0
01/08/1998 00:00,Capachica,0
01/09/1998 00:00,Capachica,1.8
01/10/1998 00:00,Capachica,12.4
01/11/1998 00:00,Capachica,57.4
01/12/1998 00:00,Capachica,12.1
01/01/1999 00:00,Capachica,184.8
01/02/1999 00:00,Capachica,229
01/03/1999 00:00,Capachica,236.1
01/04/1999 00:00,Capachica,91.5
01/05/1999 00:00,Capachica,0.9
01/06/1999 00:00,Capachica,0
01/07/1999 00:00,Capachica,0
01/08/1999 00:00,Capachica,0
01/09/1999 00:00,Capachica,42.9
01/10/1999 00:00,Capachica,76.4
01/11/1999 00:00,Capachica,30.6
01/12/1999 00:00,Capachica,64.7
01/01/2000 00:00,Capachica,157
01/02/2000 00:00,Capachica,145
01/03/2000 00:00,Capachica,169.1
01/04/2000 00:00,Capachica,9.5
01/05/2000 00:00,Capachica,20
01/06/2000 00:00,Capachica,0
01/07/2000 00:00,Capachica,1
01/08/2000 00:00,Capachica,35.2
01/09/2000 00:00,Capachica,10.7
01/10/2000 00:00,Capachica,84.1
01/11/2000 00:00,Capachica,0
01/12/2000 00:00,Capachica,68.8
01/01/2001 00:00,Capachica,214.1
01/02/2001 00:00,Capachica,172.7
01/03/2001 00:00,Capachica,219.4
01/04/2001 00:00,Capachica,75.4
01/05/2001 00:00,Capachica,9
01/06/2001 00:00,Capachica,2.6
01/07/2001 00:00,Capachica,12.2
01/08/2001 00:00,Capachica,31
01/09/2001 00:00,Capachica,29
01/10/2001 00:00,Capachica,73.3
01/11/2001 00:00,Capachica,35.7
01/12/2001 00:00,Capachica,106.5
01/01/2002 00:00,Capachica,111.5
01/02/2002 00:00,Capachica,232.7
01/03/2002 00:00,Capachica,163.8
01/04/2002 00:00,Capachica,85.9
01/05/2002 00:00,Capachica,12
01/06/2002 00:00,Capachica,2
01/07/2002 00:00,Capachica,17.6
01/08/2002 00:00,Capachica,13.7
01/09/2002 00:00,Capachica,62.4
01/10/2002 00:00,Capachica,146.1
01/11/2002 00:00,Capachica,89.7
01/12/2002 00:00,Capachica,139.8254756
01/01/2003 00:00,Capachica,250.8
01/02/2003 00:00,Capachica,147.2
01/03/2003 00:00,Capachica,174.6
01/04/2003 00:00,Capachica,36.1
01/05/2003 00:00,Capachica,18.3
01/06/2003 00:00,Capachica,6.8
01/07/2003 00:00,Capachica,2.4
01/08/2003 00:00,Capachica,3.4
01/09/2003 00:00,Capachica,43.7
01/10/2003 00:00,Capachica,31.5
01/11/2003 00:00,Capachica,25.6
01/12/2003 00:00,Capachica,138
01/01/2004 00:00,Capachica,202.4
01/02/2004 00:00,Capachica,182.9
01/03/2004 00:00,Capachica,105.6
01/04/2004 00:00,Capachica,48.9
01/05/2004 00:00,Capachica,6.2
01/06/2004 00:00,Capachica,0.8
01/07/2004 00:00,Capachica,12.7
01/08/2004 00:00,Capachica,23.7
01/09/2004 00:00,Capachica,39.8
01/10/2004 00:00,Capachica,17.2
01/11/2004 00:00,Capachica,29.2
01/12/2004 00:00,Capachica,91.1
01/01/2005 00:00,Capachica,113.8
01/02/2005 00:00,Capachica,216.4
01/03/2005 00:00,Capachica,101.1
01/04/2005 00:00,Capachica,21.1
01/05/2005 00:00,Capachica,0
01/06/2005 00:00,Capachica,0
01/07/2005 00:00,Capachica,0
01/08/2005 00:00,Capachica,2.6
01/09/2005 00:00,Capachica,34.6
01/10/2005 00:00,Capachica,74.9
01/11/2005 00:00,Capachica,67.7
01/12/2005 00:00,Capachica,108.7
01/01/2006 00:00,Capachica,265.1
01/02/2006 00:00,Capachica,65.7
01/03/2006 00:00,Capachica,131.5
01/04/2006 00:00,Capachica,33.7
01/05/2006 00:00,Capachica,1.2
01/06/2006 00:00,Capachica,6.2
01/07/2006 00:00,Capachica,0
01/08/2006 00:00,Capachica,9.2
01/09/2006 00:00,Capachica,47.94920974
01/10/2006 00:00,Capachica,25.9
01/11/2006 00:00,Capachica,75.4
01/12/2006 00:00,Capachica,62
01/01/2007 00:00,Capachica,76.5
01/02/2007 00:00,Capachica,34.7
01/03/2007 00:00,Capachica,160.9
01/04/2007 00:00,Capachica,47.2
01/05/2007 00:00,Capachica,4.2
01/06/2007 00:00,Capachica,0
01/07/2007 00:00,Capachica,3.2
01/08/2007 00:00,Capachica,6.4
01/09/2007 00:00,Capachica,41.5
01/10/2007 00:00,Capachica,9
01/11/2007 00:00,Capachica,75.3
01/12/2007 00:00,Capachica,128.9
01/01/2008 00:00,Capachica,208.6
01/02/2008 00:00,Capachica,77.6
01/03/2008 00:00,Capachica,124.9
01/04/2008 00:00,Capachica,0
01/05/2008 00:00,Capachica,0
01/06/2008 00:00,Capachica,0
01/07/2008 00:00,Capachica,0
01/08/2008 00:00,Capachica,0
01/09/2008 00:00,Capachica,0
01/10/2008 00:00,Capachica,44
01/11/2008 00:00,Capachica,12.4
01/12/2008 00:00,Capachica,176.7
01/01/2009 00:00,Capachica,94.9
01/02/2009 00:00,Capachica,162.3
01/03/2009 00:00,Capachica,91.1
01/04/2009 00:00,Capachica,52.6
01/05/2009 00:00,Capachica,0.8
01/06/2009 00:00,Capachica,0
01/07/2009 00:00,Capachica,3.5
01/08/2009 00:00,Capachica,0
01/09/2009 00:00,Capachica,6.8
01/10/2009 00:00,Capachica,31.7
01/11/2009 00:00,Capachica,72.1
01/12/2009 00:00,Capachica,72.5
01/01/2010 00:00,Capachica,178.6
01/02/2010 00:00,Capachica,181.8
01/03/2010 00:00,Capachica,38.9
01/04/2010 00:00,Capachica,41.8
01/05/2010 00:00,Capachica,8.1
01/06/2010 00:00,Capachica,0
01/07/2010 00:00,Capachica,0
01/08/2010 00:00,Capachica,4.6
01/09/2010 00:00,Capachica,3.2
01/10/2010 00:00,Capachica,30.5
01/11/2010 00:00,Capachica,31.29400981
01/12/2010 00:00,Capachica,185.4
01/01/2011 00:00,Capachica,116.9
01/02/2011 00:00,Capachica,227.1
01/03/2011 00:00,Capachica,102.7
01/04/2011 00:00,Capachica,14.5
01/05/2011 00:00,Capachica,2.3
01/06/2011 00:00,Capachica,0
01/07/2011 00:00,Capachica,6.6
01/08/2011 00:00,Capachica,0
01/09/2011 00:00,Capachica,25.2
01/10/2011 00:00,Capachica,6.5
01/11/2011 00:00,Capachica,57.8
01/12/2011 00:00,Capachica,197
01/01/2012 00:00,Capachica,181.3
01/02/2012 00:00,Capachica,233.7
01/03/2012 00:00,Capachica,152.7
01/04/2012 00:00,Capachica,25.1
01/05/2012 00:00,Capachica,0
01/06/2012 00:00,Capachica,3.4
01/07/2012 00:00,Capachica,0
01/08/2012 00:00,Capachica,13.3
01/09/2012 00:00,Capachica,1.2
01/10/2012 00:00,Capachica,11
01/11/2012 00:00,Capachica,36.8
01/12/2012 00:00,Capachica,178.9
01/01/2013 00:00,Capachica,158.7
01/02/2013 00:00,Capachica,236
01/03/2013 00:00,Capachica,107.2340035
01/04/2013 00:00,Capachica,12.9
01/05/2013 00:00,Capachica,7.7
01/06/2013 00:00,Capachica,5.1
01/07/2013 00:00,Capachica,9.2
01/08/2013 00:00,Capachica,11.6
01/09/2013 00:00,Capachica,12.2
01/10/2013 00:00,Capachica,58.1
01/11/2013 00:00,Capachica,33.3
01/12/2013 00:00,Capachica,165.3
01/01/2014 00:00,Capachica,170.2
01/02/2014 00:00,Capachica,85.4
01/03/2014 00:00,Capachica,105.1
01/04/2014 00:00,Capachica,34.9
01/05/2014 00:00,Capachica,0
01/06/2014 00:00,Capachica,0
01/07/2014 00:00,Capachica,1.2
01/08/2014 00:00,Capachica,28.3
01/09/2014 00:00,Capachica,80.9
01/10/2014 00:00,Capachica,53.7
01/11/2014 00:00,Capachica,19.9
01/12/2014 00:00,Capachica,95.2
01/01/2015 00:00,Capachica,160.2
